"","X.1","X","cycle","election","bonica.rid","Cand.ID","Name","Party","State","seat","District","cfscore","male.winner","female.margin","female.pctile","prev.elect","democrat","total.votes","professional","pct.female.chamber","gop.gov","house","state.pres.dem","num.cands","won.again","pct.dem.last","female.cand.last","total.dist.last","female.inc","total.raised.candidate","log.total.raised.candidate","individual.money","log.individual.money","pac.money","log.pac.money","party.money","log.party.money","male.money","log.male.money","female.money","log.female.money","share.district.total","district.total","log.district.total","log.total.dist.last"
"876",876,107456,2006,"IL2006","cand60121","IL1540","HASSERT, BRENT",200,"IL","state:lower","IL-85",-0.0920633095945599,1,46.1822395324707,46.2,NA,1,30.07,0.236,0.304878049,0,1,0.5482,2,0,0,0,397895,0,783575,13.5716220605109,32560,10.3908705321756,622890,13.3421268225907,109244,11.6013483453201,34105,10.4372286008729,5955,8.6921543938039,0.585866236399634,1337464,14.1062858415022,12.8939434303647
"877",877,127330,2008,"IL2008","cand60980","IL9252","KLUNK-MCASEY, EMILY",100,"IL","state:lower","IL-85",-0.837330411902527,0,58.6527252197266,58.7,NA,0,52.313,0.236,0.308988764,0,1,0.6183,2,1,46.1822395324707,1,624850,0,492101,13.1064392589593,17643,9.77815106122483,139487,11.8457338550381,271258,12.5108293630099,16693.49,9.72283400384287,950,6.85751406254539,0.584488113690487,841935,13.643458093095,13.3452668999139
"878",878,81482,2002,"IL2002","cand60133","IL1553","MITCHELL, JERRY",200,"IL","state:lower","IL-90",0.277801788798806,1,35.1121597290039,35.1,NA,1,32.231,0.236,0.277511962,1,1,0.546,2,1,0,0,65144,0,103345,11.5458281846459,22705,10.0303844857245,58487,10.9765768839732,1475,7.29709100516042,21705,9.98534399900596,1000,6.90875477931522,1,103345,11.5458281846459,11.084355483147
"879",879,51215,1996,"IL1996","cand60212","IL19312","SLONE, RICCA",100,"IL","state:lower","IL-92",-0.751603342079593,0,70.2301801725422,70.2,NA,0,31.888,0.236,0.242424242,1,1,0.5432,2,1,NA,NA,NA,0,45625,10.7282110908848,5750,8.65712903171375,37250,10.525434069085,225,5.42053499927229,4150,8.33110454805304,900,6.80350525760834,1,45625,10.7282110908848,NA
"880",880,93810,2004,"IL2004","cand60899","IL4945","SCHOCK, AARON",200,"IL","state:lower","IL-92",0.67748503519799,1,49.7002792358398,49.7,0,1,39.203,0.236,0.283950617,0,1,0.5482,2,1,100,1,66478,1,1223454,14.0171885641005,262619,12.478463399413,501677,13.1257137586039,108981,11.5989380099599,217689,12.290827311395,35330,10.4725160445097,0.715037807547951,1711034,14.3526084240971,11.1046263448409
"881",881,51154,1996,"IL1996","cand60134","IL1554","MOFFITT, DONALD L",200,"IL","state:lower","IL-94",-0.319303470690313,1,39.3067512512207,39.3,NA,1,36.668,0.236,0.242424242,1,1,0.5432,2,1,NA,NA,NA,0,76483,11.2448237728974,5044,8.52615293278771,69362,11.1471088631142,200,5.30330490805908,5044,8.52615293278771,0,0,1,76483,11.2448237728974,NA
"882",882,107463,2006,"IL2006","cand60136","IL1556","MYERS, RICHARD P (RICH)",200,"IL","state:lower","IL-94",0.291387771216303,1,39.2527656555176,39.3,NA,1,34.688,0.236,0.304878049,0,1,0.5482,2,1,0,0,77329,0,110839,11.6158339769225,13170,9.48577272199905,69436,11.148175145636,5150,8.54694614956558,9995,9.20994029195484,3175,8.06337782236703,0.887265653767951,124922,11.7354448215154,11.2558243259276
"883",883,59248,1998,"IL1998","cand60139","IL1559","POE, RAYMOND",200,"IL","state:lower","IL-99",0.152391294983681,1,33.1377512688541,33.1,NA,1,41.074,0.236,0.26984127,1,1,0.5432,2,1,43.4066848754883,0,548669,0,152829,11.9370749282825,36034,10.4922459673585,89257,11.3992863314792,3919,8.27384693278451,31094.38,10.3448145340776,3020,8.01334318138667,0.793945753871569,192493,12.1678150684124,13.2152506242759
"884",884,93846,2004,"IL2004","cand60139","IL1559","POE, RAYMOND",200,"IL","state:lower","IL-99",0.152391294983681,1,35.5572891235352,35.6,NA,1,43.631,0.236,0.283950617,0,1,0.5482,2,1,40.3857688903809,0,396538,0,384949,12.8608661369629,23518,10.0655638841019,193602,12.1735649495723,29070,10.2774963926861,41518.31,10.6339138992046,5221,8.56063574925907,0.661200590178239,582197,13.274564157412,12.8905271540525
"885",885,59611,1998,"IN1998","cand61310","IN3410","MRVAN JR, FRANK",100,"IN","state:upper","IN-1",-0.409358418262392,1,49.0643005371094,49.1,1,0,25.008,0.106,0.226415094,0,0,0.4155,2,1,49.994270324707,0,80073,1,32536,10.3901024475871,1050,6.95749737087695,29353,10.2871841021711,1203,7.09340462586877,1050,6.95749737087695,0,0,1,32536,10.3901024475871,11.290693997581
"886",886,94102,2004,"IN2004","cand61313","IN3413","LAWSON, LINDA C",100,"IN","state:lower","IN-1",-0.303532893179737,0,60.3970413208008,60.4,NA,0,19.746,0.106,0.116438356,0,1,0.3926,2,1,66.077262878418,1,24143,1,39521,10.5845874551854,1400,7.24494154633701,38021,10.5459202185516,0,0,450,6.11146733950268,950,6.85751406254539,0.775027945012061,50993,10.8394436473842,10.0917497619922
"887",887,107761,2006,"IN2006","cand61313","IN3413","LAWSON, LINDA C",100,"IN","state:lower","IN-1",-0.303532893179737,0,57.3692253279511,57.4,NA,0,10.85,0.106,0.157232704,1,1,0.3926,2,1,60.3970413208008,1,116181,1,44280,10.6982883868226,2105,7.65254569269392,41975,10.6448533053665,200,5.30330490805908,1180,7.07411681619736,725,6.5875500148248,1,44280,10.6982883868226,11.6629045988429
"888",888,107760,2006,"IN2006","cand61305","IN3110","ZAKAS, JOE",200,"IN","state:upper","IN-11",0.818843467668415,1,43.2834663391113,43.3,NA,1,38.971,0.106,0.179104478,1,0,0.3926,2,1,0,0,16750,0,160586,11.9865849035941,5425,8.59895749321888,48840,10.7963254030355,96431,11.4765933757228,4825,8.48177324618498,600,6.39859493453521,0.399271005823003,402198,12.9046997836579,9.72615353725321
"889",889,107821,2006,"IN2006","cand62011","IN8020","REARDON, MARA CANDELARIA",100,"IN","state:lower","IN-12",-0.356283160706238,0,61.5532112121582,61.6,NA,0,11.473,0.106,0.157232704,1,1,0.3926,2,1,52.777904510498,0,92454,0,51285,10.8451535907415,9700,9.17998425196128,31755,10.365836962845,400,5.99396142730657,6600,8.79497643168877,2925,7.98139158158007,0.976057705117713,52543,10.8693871609623,11.4344665025099
"890",890,118223,2008,"IN2008","cand62011","IN8020","REARDON, MARA CANDELARIA",100,"IN","state:lower","IN-12",-0.356283160706238,0,65.1127548217773,65.1,NA,0,21.108,0.106,0.121794872,1,1,0.4984,2,1,61.5532112121582,1,24247,1,51161,10.8427328020225,8325,9.02713842775492,40260,10.6031385374347,0,0,6725,8.81373589230022,1100,7.00397413672268,0.650729448874983,78621,11.2723941183048,10.0960481773725
"891",891,107641,2006,"IN2006","cand61872","IN5008","DEMBOWSKI, NANCY",100,"IN","state:lower","IN-17",-0.594102974135704,0,52.2491722106934,52.2,1,0,18.718,0.106,0.157232704,1,1,0.3926,2,1,35.750804901123,0,98463,0,183685,12.1209776129972,3965,8.28551330907974,65900,11.0959088948823,109361,11.602418759453,2215,7.70345904786717,875,6.77536609093639,0.75323029733908,243863,12.4043618711792,11.4974361220741
"892",892,118227,2008,"IN2008","cand61872","IN5008","DEMBOWSKI, NANCY",100,"IN","state:lower","IN-17",-0.594102974135704,0,58.370044708252,58.4,NA,0,24.062,0.106,0.121794872,1,1,0.4984,2,1,52.2491722106934,1,639697,1,370760,12.8233102319898,6268,8.74337213127397,101885,11.5316098201744,254694,12.4478220298365,5040,8.52535975408263,733,6.59850902861452,0.674253748986146,549882,13.2174589887359,13.3687499057289
"893",893,126173,2008,"IN2008","cand62078","IN9374","HEAD, RANDALL",200,"IN","state:upper","IN-18",1.10862581704401,1,40.7989463806152,40.8,NA,1,46.386,0.106,0.208955224,1,0,0.4984,2,1,0,0,56400,0,69607,11.1506204159779,25707,10.1545575064912,37463,10.5311357508634,0,0,18998.2,9.85215215199897,7625,8.93931874041751,1,69607,11.1506204159779,10.9402244374862
"894",894,81792,2002,"IN2002","cand61288","IN2577","KUZMAN, ROBERT D",100,"IN","state:lower","IN-19",-0.251959334130301,1,45.4740600585938,45.5,NA,0,13.975,0.106,0.146853147,0,1,0.4101,2,1,53.5244598388672,0,377616,0,177235,12.0852318145792,17000,9.74102744483773,140875,11.8556353498085,4300,8.36660283278374,11850,9.38016753118845,1250,7.13169851046691,0.868016103122674,204184,12.2267768270885,12.8416330852371
"895",895,59492,1998,"IN1998","cand62031","IN849","BUDAK, MARY KAY",200,"IN","state:lower","IN-20",1.05155223838727,0,60.3679237365723,60.4,NA,1,16.199,0.106,0.14,0,1,0.4155,2,1,0,1,25037,1,16101,9.68663666084494,600,6.39859493453521,15375,9.64056313121007,50,3.93182563272433,600,6.39859493453521,0,0,1,16101,9.68663666084494,10.1281100097297
"896",896,107643,2006,"IN2006","cand62015","IN8040","DERMODY, TOM",200,"IN","state:lower","IN-20",1.00531971004002,1,46.7432289211575,46.7,NA,1,18.698,0.106,0.157232704,1,1,0.3926,3,1,NA,NA,NA,0,57210,10.9544839872626,24325,10.0993010161784,31595,10.3607858092843,300,5.70711026474888,16590,9.71661565864336,2335,7.75619534394812,0.506763041109723,112893,11.6341957464441,NA
"897",897,81896,2002,"IN2002","cand61947","IN5018","DROZDA, JEFF ALLEN",200,"IN","state:upper","IN-21",0.775690508956291,1,34.143903167921,34.1,NA,1,34.705,0.106,0.183333333,0,0,0.4101,2,1,0,0,28668,0,90351,11.4114573640277,18920,9.84802769533176,64717,11.0777946489063,5000,8.5173931714189,16260,9.69652488182572,1525,7.3304052118444,1,90351,11.4114573640277,10.2635367971138
"898",898,59584,1998,"IN1998","cand61214","IN16284","LEUCK, CLAIRE",100,"IN","state:lower","IN-25",-0.390843208834949,0,63.2988815307617,63.3,NA,0,18.964,0.106,0.14,0,1,0.4155,2,1,59.1043853759766,1,33162,1,183789,12.1215436394523,13475,9.50866560452644,91348,11.4224426148387,66934,11.11147727822,9500,9.15915233520675,3725,8.22309055116153,0.686930716013022,267551,12.4970654813516,10.4091599210613
"899",899,59637,1998,"IN1998","cand61251","IN18992","SCHOLER, SUE W",200,"IN","state:lower","IN-26",0.788870796424149,0,55.2618942260742,55.3,NA,1,10.405,0.106,0.14,0,1,0.4155,2,1,0,1,49570,1,42761,10.6633817512079,7300,8.89576660405609,29204,10.2820952064744,5391,8.59267165259214,5600,8.63070043220983,1866,7.53208814354172,0.638128637516788,67010,11.1125971409672,10.8111410910146
"900",900,93981,2004,"IN2004","cand61966","IN5033","MICON, JOE",100,"IN","state:lower","IN-26",-0.70925074403475,1,48.4499702453613,48.4,1,0,19.548,0.106,0.116438356,0,1,0.3926,2,1,46.0114364624023,1,87637,0,273252,12.5181497253167,33622,10.4229656355813,98970,11.5025821569116,132971,11.7978938587243,17940.37,9.7948644983604,15745,9.66434164374441,0.499374986293559,547188,13.2125477152255,11.3809585621787
"901",901,107583,2006,"IN2006","cand61290","IN2579","ERRINGTON, SUE",100,"IN","state:upper","IN-26",-0.719514415961475,0,55.748407257913,55.7,NA,0,34.154,0.106,0.179104478,1,0,0.3926,2,0,50.9152679443359,0,169259,0,139997,11.8493762727904,27891,10.2360951883409,50066,10.8211173874115,51422,10.8478408221752,10035,9.21393390748631,15250.52,9.63243444919977,0.385503119888532,363154,12.8025822657059,12.0391853651362
"902",902,59575,1998,"IN1998","cand62048","IN872","KLINKER, SHEILA J",100,"IN","state:lower","IN-27",-0.261416973105102,0,65.256855662666,65.3,NA,0,16.152,0.106,0.14,0,1,0.4155,2,1,62.5975112915039,1,65748,1,87593,11.3804563650558,21810,9.99016970867185,62076,11.0361308289472,1714,7.44716835960004,14115,9.55506418479516,7144.78,8.87427725165548,0.914933620230423,95737,11.4693601275903,11.0935845313264
"903",903,81877,2002,"IN2002","cand62048","IN872","KLINKER, SHEILA J",100,"IN","state:lower","IN-27",-0.261416973105102,0,62.1100923114466,62.1,NA,0,11.203,0.106,0.146853147,0,1,0.4101,2,1,60.9672584533691,1,95737,1,59746,10.9978575219461,16046,9.68327719519936,42500,10.6572828840475,100,4.61512051684126,11370,9.33882153362472,3476,8.15392513200786,0.837787811649886,71314,11.1748479405638,11.4693601275903
"904",904,94061,2004,"IN2004","cand62048","IN872","KLINKER, SHEILA J",100,"IN","state:lower","IN-27",-0.261416973105102,0,66.3366317749023,66.3,NA,0,18.786,0.106,0.116438356,0,1,0.3926,2,1,60.4302406311035,1,131377,1,75611,11.2333570542286,23790,10.0770626368818,51721,10.8536385018984,0,0,16360,9.70265573298308,4360,8.38045666784277,0.658328472046877,114853,11.6514083288035,11.7858263316599
"905",905,107678,2006,"IN2006","cand62048","IN872","KLINKER, SHEILA J",100,"IN","state:lower","IN-27",-0.261416973105102,0,61.0035667419434,61,NA,0,11.778,0.106,0.157232704,1,1,0.3926,2,1,66.3366317749023,1,71314,1,30395,10.3220334001828,2900,7.9728107841214,22200,10.0078926118909,0,0,2300,7.74109909003537,600,6.39859493453521,1,30395,10.3220334001828,11.1748479405638
"906",906,59627,1998,"IN1998","cand62054","IN881","RICHARDSON, KATHY KREAG",200,"IN","state:lower","IN-29",0.753108147392068,0,81.4664856236741,81.5,NA,1,22.23,0.106,0.14,0,1,0.4155,2,1,0,1,8943,1,37810,10.540328896885,10160,9.22631214148588,21725,9.9862649789937,0,0,7565,8.93141980519298,1030,6.93828448401696,1,37810,10.540328896885,9.09862638234618
"907",907,107717,2006,"IN2006","cand62054","IN881","RICHARDSON, KATHY KREAG",200,"IN","state:lower","IN-29",0.753108147392068,0,71.3894590642826,71.4,NA,1,20.454,0.106,0.157232704,1,1,0.3926,2,1,0,1,72352,1,64314,11.0715326159196,14260,9.56528381773677,49411,10.8079485886567,425,6.05443934626937,10384.94,9.24820824738007,2500,7.82444593087762,0.974041315805416,66028,11.0978341734674,11.1892983750777
"908",908,118171,2008,"IN2008","cand62054","IN881","RICHARDSON, KATHY KREAG",200,"IN","state:lower","IN-29",0.753108147392068,0,69.7471084594727,69.7,NA,1,47.807,0.106,0.121794872,1,1,0.4984,2,1,28.6105403900146,1,85251,1,51399,10.8473739960011,10025,9.21293699782345,40770,10.6157263233516,0,0,7100,8.86799089818209,1600,7.37838371299671,0.992182070882557,51804,10.8552226453435,11.3533551252822
"909",909,59556,1998,"IN1998","cand61289","IN2578","HERRELL, RON",100,"IN","state:lower","IN-30",-0.536666910409674,1,49.372989654541,49.4,0,0,15.231,0.106,0.14,0,1,0.4155,2,1,0,0,96209,0,182878,12.1165745428359,4961,8.50956416425175,127512,11.7559735991673,32210,10.3800632881022,3920,8.27410200229233,1041,6.94889722231331,0.508495877879576,359645,12.7928727127937,11.4742781873713
"910",910,118156,2008,"IN2008","cand62003","IN796","MILLER, PATRICIA",200,"IN","state:upper","IN-32",0.695503220732671,0,61.5353507995605,61.5,NA,1,64.298,0.106,0.208955224,1,0,0.4984,2,1,0,1,73747,1,470287,13.0610984256204,99622,11.5091483406087,180528,12.1036467086698,181556,12.1093249329706,49465,10.8090408438675,9388.07,9.14730152576383,0.806808395293859,582898,13.2757674929075,11.2083955954086
"911",911,81847,2002,"IN2002","cand61938","IN5017","AUSTIN, TERI JO",100,"IN","state:lower","IN-36",-0.242038141301978,0,52.1802139282227,52.2,0,0,16.558,0.106,0.146853147,0,1,0.4101,2,1,48.0949592590332,1,258913,0,80146,11.2916052503669,7770,8.95815413520924,50225,10.8242880998881,550,6.31173480915291,6720,8.81299223196997,300,5.70711026474888,0.959257929383603,83550,11.3332005340235,12.4642473769163
"912",912,94159,2004,"IN2004","cand61938","IN5017","AUSTIN, TERRI J",100,"IN","state:lower","IN-36",-0.242038141301978,0,62.0429954528809,62,NA,0,22.839,0.106,0.116438356,0,1,0.3926,2,1,52.1802139282227,1,175900,1,128926,11.7669938753366,10137,9.2240460190323,81241,11.3051876338059,21439,9.97301361518474,6662,8.80432511256254,3850,8.25608813381491,0.256313605738358,503001,13.1283474371515,12.0776709307256
"913",913,118233,2008,"IN2008","cand61938","IN5017","AUSTIN, TERRI JO",100,"IN","state:lower","IN-36",-0.242038141301978,0,62.8665096801132,62.9,NA,0,22.745,0.106,0.121794872,1,1,0.4984,2,1,63.4280548095703,1,503001,1,134692,11.8107459693949,29145,10.2800729610936,101010,11.5229847007841,100,4.61512051684126,20050,9.9060343068027,4504.28,8.41300532127416,0.638024139303106,211108,12.2601251298498,13.1283474371515
"914",914,107738,2006,"IN2006","cand61978","IN7778","TALLIAN, KAREN",100,"IN","state:upper","IN-4",-0.372116033670749,0,62.5736656188965,62.6,NA,0,31.053,0.106,0.179104478,1,0,0.3926,2,1,55.9942626953125,1,204964,1,78525,11.2711723244068,4055,8.30795254527102,58965,10.9847162855934,10500,9.25922576970599,1855,7.52617891334615,1700,7.43897159239586,0.788142482912288,99633,11.5092487139978,12.2305896329432
"915",915,107844,2006,"IN2006","cand62061","IN8934","SOLIDAY, ED",200,"IN","state:lower","IN-4",0.634569547179198,1,47.1675567626953,47.2,NA,1,19.259,0.106,0.157232704,1,1,0.3926,2,1,0,0,27435,0,56877,10.9486463204701,12031,9.39532504618962,30650,10.3304205672595,10766,9.28424117981572,11782.71,9.37447334819945,400,5.99396142730657,0.911504992067181,62399,11.0413045285881,10.2195748494931
"916",916,81834,2002,"IN2002","cand62045","IN863","GRUBB, FLOYD DALE",100,"IN","state:lower","IN-42",0.0497446844723641,1,39.2559814453125,39.3,NA,0,19.22,0.106,0.146853147,0,1,0.4101,2,1,62.4240760803223,0,59017,0,55725,10.9281841582541,2045,7.62364194651157,50185,10.8234913823222,0,0,805,6.69208374250663,1050,6.95749737087695,1,55725,10.9281841582541,10.985580816978
"917",917,126178,2008,"IN2008","cand46860","IN49786","LEISING, JEAN",200,"IN","state:upper","IN-42",1.27091657377142,0,67.2525813008339,67.3,NA,1,47.561,0.106,0.208955224,1,0,0.4984,2,1,30.4306602478027,0,100513,0,74320,11.2161353734877,17473,9.76846934085804,54770,10.9109161357816,278,5.63121178182137,12967.64,9.47028941444943,2515,7.83042561782033,1,74320,11.2161353734877,11.5180423513497
"918",918,107677,2006,"IN2006","cand61292","IN2581","KERSEY, CLYDE",100,"IN","state:lower","IN-43",-0.447717850360179,1,36.2569465637207,36.3,NA,0,16.019,0.106,0.157232704,1,1,0.3926,2,1,100,0,19865,0,19951,9.90103454637506,600,6.39859493453521,19301,9.86796399646708,0,0,600,6.39859493453521,0,0,0.510060079253483,39115,10.5742613041192,9.8967146682487
"919",919,81743,2002,"IN2002","cand61971","IN5038","THOMAS, ANDREW P",200,"IN","state:lower","IN-44",0.725018787611801,1,41.9698143005371,42,NA,1,15.504,0.106,0.146853147,0,1,0.4101,2,1,100,1,64761,0,111928,11.6256110864131,11517,9.35166630806662,67900,11.1258060409788,5913,8.68507770041242,21327.23,9.96778682630633,2650,7.88269220628903,0.826817953491121,135372,11.8157818233929,11.078458849303
"920",920,126229,2008,"IN2008","cand62074","IN9370","MICHAEL, NANCY A",100,"IN","state:lower","IN-44",-0.605642032940612,0,52.4340929892131,52.4,1,0,24.511,0.106,0.121794872,1,1,0.4984,2,0,46.5475845336914,0,50962,0,249846,12.4286000070384,11114,9.3160508263983,97433,11.4869305046931,124904,11.735308727338,6435.91,8.76980389028639,2710.23,7.9051576854426,0.411661484773142,606921,13.3161539133014,10.8388355359437
"921",921,81890,2002,"IN2002","cand61973","IN51","SIPES, CONNIE LOU WEIGLEB",100,"IN","state:upper","IN-46",-0.325567578488915,0,61.1468391418457,61.1,NA,0,33.431,0.106,0.183333333,0,0,0.4101,2,1,61.8417129516602,1,53540,1,59138,10.9876289747758,1717,7.4489161025442,31225,10.3490063601015,25226,10.135670128501,1267.28,7.14541693080926,450,6.11146733950268,1,59138,10.9876289747758,10.8881843170743
"922",922,59498,1998,"IN1998","cand61311","IN3411","CHERRY, ROBERT W",200,"IN","state:lower","IN-53",0.774421740116326,1,38.1208535512183,38.1,NA,1,20.01,0.106,0.14,0,1,0.4155,2,1,0,0,8350,0,63663,11.0613588250792,11861,9.38109529239867,26449,10.1830114372864,3000,8.00670084544037,9642.48,9.17403731831189,1413.73,7.25469397914943,1,63663,11.0613588250792,9.0300168178449
"923",923,107685,2006,"IN2006","cand61999","IN792","LANDSKE, SUE",200,"IN","state:upper","IN-6",0.560984143638065,0,63.1034393310547,63.1,NA,1,32.377,0.106,0.179104478,1,0,0.3926,2,1,0,1,40992,1,66608,11.1065799694348,2050,7.62608275807238,39385,10.5811657021921,4633,8.44117570499232,1700,7.43897159239586,350,5.86078622346587,0.707759985548979,94111,11.4522302156597,10.6211322046965
"924",924,59668,1998,"IN1998","cand61309","IN3409","WELCH, PEGGY M",100,"IN","state:lower","IN-60",-0.177148754184086,0,53.0925407409668,53.1,NA,0,19.159,0.106,0.14,0,1,0.4155,2,1,0,0,31250,0,188708,12.1479561257945,10485,9.25779631313248,108291,11.5925865613779,61742,11.0307358877406,14125,9.55577234996887,1195,7.08673793451058,0.563421828908555,334932,12.7216828051283,10.3497746551645
"925",925,94096,2004,"IN2004","cand61309","IN3409","WELCH, PEGGY",100,"IN","state:lower","IN-60",-0.177148754184086,0,64.985376929679,65,NA,0,27.697,0.106,0.116438356,0,1,0.3926,2,1,58.6760597229004,1,118546,1,53109,10.8801016843934,3575,8.18200013629341,40774,10.6158244274892,270,5.6021188208797,2175,7.68524360797583,2007.12,7.60495423998218,1,53109,10.8801016843934,11.6830563498868
"926",926,93991,2004,"IN2004","cand62038","IN856","DENBO, JERRY L",100,"IN","state:lower","IN-62",-0.246938441194146,1,43.347339630127,43.3,NA,0,24.276,0.106,0.116438356,0,1,0.3926,2,1,61.9524726867676,0,57050,0,30480,10.3248260098006,4050,8.30671904320269,25220,10.1354322598034,270,5.6021188208797,1950,7.57609734062311,2100,7.650168700845,1,30480,10.3248260098006,10.9516833552902
